Chromosome,Start,End,Strand,H9_JReads,geneName,H9_RPKM,log2FoldChange_mRNA,log2FoldChange_circ,Total_Sites_Per_circ,Effective_sites,quartile
chr1,78097534,78107340,-,1,ZZZ3,21.07,-0.5571588215530497,4.807354922057604,16,16,+++ sites
chr1,78167053,78191447,-,1,USP33,26.57,0.7572384942890661,1,2,2,- sites
chr1,78181426,78196416,-,1,USP33,26.57,0.7572384942890661,1,18,18,+++ sites
chr1,78183551,78191447,-,1,USP33,26.57,0.7572384942890661,2.807354922057604,2,2,- sites
chr1,78191306,78201843,-,1,USP33,26.57,0.7572384942890661,1,18,18,+++ sites
chr1,78204949,78207433,-,1,USP33,26.57,0.7572384942890661,1,5,5,+ sites
chr1,78206561,78207433,-,1,USP33,26.57,0.7572384942890661,1,2,2,- sites
chr1,78248922,78280916,+,1,FAM73A,2.75,0.5040425053375888,1.584962500721156,2,2,- sites
chr1,78248922,78309092,+,1,FAM73A,2.75,0.5040425053375888,1,2,2,- sites
chr1,78248922,78329713,+,1,FAM73A,2.75,0.5040425053375888,1,7,7,++ sites
chr1,78267015,78280916,+,2,FAM73A,2.75,0.5040425053375888,2.700439718141092,2,4,+ sites
chr1,78267015,78332076,+,1,FAM73A,2.75,0.5040425053375888,1.584962500721156,7,7,++ sites
chr1,78324622,78329713,+,1,FAM73A,2.75,0.5040425053375888,1,5,5,+ sites
chr1,82302569,82372915,+,2,LPHN2,41.88,0.6149629115108383,2.321928094887362,8,16,+++ sites
chr1,82431741,82437602,+,1,LPHN2,41.88,0.6149629115108383,1,4,4,+ sites
chr1,84644859,84663507,+,1,PRKACB,10.41,2.536100688214208,1.584962500721156,1,1,- sites
chr1,84644859,84680000,+,1,PRKACB,10.41,2.536100688214208,3.169925001442312,3,3,- sites
chr1,84662298,84663507,+,1,PRKACB,10.41,2.536100688214208,1,1,1,- sites
chr1,85121514,85136991,-,1,SSX2IP,9.45,0.34705066160275044,2,4,4,+ sites
chr1,87185189,87190088,+,1,SH3GLB1,14.04,0.9186254350656328,1,4,4,+ sites
chr1,87188222,87190088,+,1,SH3GLB1,14.04,0.9186254350656328,1,4,4,+ sites
chr1,87200284,87200862,+,1,SH3GLB1,14.04,0.9186254350656328,1,5,5,+ sites
chr1,89206670,89251896,+,1,PKN2,16.09,0.4689372320643435,1,19,19,+++ sites
chr1,89236034,89237562,+,3,PKN2,16.09,0.4689372320643435,2.584962500721156,18,54,+++ sites
chr1,89236034,89251896,+,1,PKN2,16.09,0.4689372320643435,4,18,18,+++ sites
chr1,89251786,89287686,+,1,PKN2,16.09,0.4689372320643435,1.584962500721156,8,8,++ sites
chr1,90015473,90050348,+,2,LRRC8B,10.8,-0.4657907997434786,0,24,48,+++ sites
chr1,92327027,92327201,-,1,TGFBR3,0.99,-0.4796095005749276,1,1,1,- sites
chr1,93128976,93170301,-,1,EVI5,2.46,0.5613112326565108,2.321928094887362,4,4,+ sites
chr1,93142714,93170301,-,1,EVI5,2.46,0.5613112326565108,1.584962500721156,4,4,+ sites
chr1,93159358,93170301,-,2,EVI5,2.46,0.5613112326565108,0,4,8,++ sites
chr1,93965024,93996440,+,1,FNBP1L,54.51,0.7032261992114972,1,2,2,- sites
chr1,94341823,94343418,-,3,DNTTIP2,59.75,-1.3444373925311757,0.41503749927884376,21,63,+++ sites
chr1,94360169,94367225,-,2,GCLM,9.84,-1.284303022587445,1,4,8,++ sites
chr1,94924162,94956803,+,1,ABCD3,23.38,0.3510053277517862,1.584962500721156,6,6,+ sites
chr1,94924162,94972198,+,1,ABCD3,23.38,0.3510053277517862,1,8,8,++ sites
chr1,94953097,94956803,+,3,ABCD3,23.38,0.3510053277517862,2.415037499278844,5,15,+++ sites
chr1,94953097,94965170,+,1,ABCD3,23.38,0.3510053277517862,1,7,7,++ sites
chr1,94953097,94972198,+,1,ABCD3,23.38,0.3510053277517862,2,7,7,++ sites
chr1,94964157,94965170,+,1,ABCD3,23.38,0.3510053277517862,1,2,2,- sites
chr1,95609446,95616975,+,2,TMEM56,1.32,0.6280312226130421,0.5849625007211562,14,28,+++ sites
chr1,95609446,95639445,+,1,TMEM56,1.32,0.6280312226130421,1,14,14,++ sites
chr1,97216980,97250810,+,1,PTBP2,26.96,1.170876019961186,2.321928094887362,4,4,+ sites
chr1,97235258,97250810,+,1,PTBP2,26.96,1.170876019961186,3.169925001442312,4,4,+ sites
chr1,97236263,97250810,+,1,PTBP2,26.96,1.170876019961186,1.584962500721156,4,4,+ sites
chr1,97981281,98060722,-,1,DPYD,0.06,5.415037499278844,1,8,8,++ sites
chr1,98015115,98060722,-,1,DPYD,0.06,5.415037499278844,1,8,8,++ sites
chr1,100327058,100327979,+,1,AGL,8.44,0.2007417483673048,1,4,4,+ sites
chr1,100335955,100343384,+,1,AGL,8.44,0.2007417483673048,1.584962500721156,4,4,+ sites
chr1,100525433,100527505,+,1,HIAT1,31.9,-0.24970936939171057,1,9,9,++ sites
chr1,100533532,100534142,+,1,HIAT1,31.9,-0.24970936939171057,1,7,7,++ sites
chr1,100905487,100950007,+,1,CDC14A,2.72,0.062284278254342434,1,2,2,- sites
chr1,101372407,101387397,+,2,SLC30A7,4.83,0.09534787658748098,2.4594316186372973,11,22,+++ sites
chr1,104070316,104093695,+,1,RNPC3,9.5,0.915571218839294,1,3,3,- sites
chr1,108690900,108703915,-,3,SLC25A24,30.62,-1.658417630425298,-0.5849625007211563,5,15,+++ sites
chr1,108697604,108703915,-,1,SLC25A24,30.62,-1.658417630425298,1,5,5,+ sites
chr1,108697604,108728576,-,1,SLC25A24,30.62,-1.658417630425298,1,7,7,++ sites
chr1,108724562,108728576,-,1,SLC25A24,30.62,-1.658417630425298,1,2,2,- sites
chr1,109336203,109342927,+,1,hsa_circ_001217,23.35,-0.6774541808296448,1,3,3,- sites
chr1,109427896,109446876,+,1,GPSM2,7.69,1.2010627714296052,1.584962500721156,25,25,+++ sites
chr1,109439485,109446876,+,1,GPSM2,7.69,1.2010627714296052,1.584962500721156,24,24,+++ sites
chr1,109524354,109533951,-,1,WDR47,2.36,3.2094533656289497,1,2,2,- sites
chr1,109525230,109554340,-,1,WDR47,2.36,3.2094533656289497,1.584962500721156,18,18,+++ sites
chr1,109533875,109554340,-,1,WDR47,2.36,3.2094533656289497,1,18,18,+++ sites
chr1,109547213,109554340,-,1,WDR47,2.36,3.2094533656289497,1,18,18,+++ sites
chr1,109773499,109774408,+,1,SARS,15.47,0.3347405811599906,1,1,1,- sites
chr1,109869613,109888503,-,1,SORT1,18.08,0.08896408492470954,1,10,10,++ sites
chr1,109878861,109888500,-,1,SORT1,18.08,0.08896408492470954,1,8,8,++ sites
chr1,109952549,109953735,-,1,PSMA5,40.28,-1.428953508119148,1.584962500721156,2,2,- sites
chr1,111998707,111999377,+,1,ATP5F1,87.1,-0.6112046795482741,1,6,6,+ sites
chr1,111998707,112002258,+,1,ATP5F1,87.1,-0.6112046795482741,1,6,6,+ sites
chr1,113196219,113202401,+,3,CAPZA1,69.22,-0.31948121604009566,1,2,6,+ sites
chr1,113196219,113209767,+,1,CAPZA1,69.22,-0.31948121604009566,2,3,3,- sites
chr1,114483003,114484081,+,1,HIPK1,14.09,0.09700780528818734,1.584962500721156,28,28,+++ sites
chr1,114964057,114970516,-,1,TRIM33,19.28,0.49650159990774,1.584962500721156,13,13,++ sites
chr1,115262199,115263338,-,1,CSDE1,257.4,-0.546143251830628,2,2,2,- sites
chr1,115262199,115280693,-,1,CSDE1,257.4,-0.546143251830628,1,20,20,+++ sites
chr1,117944807,117957453,+,8,MAN1A2,9.11,0.8358042982729773,3.1292830169449664,1,8,++ sites
chr1,117944807,117963271,+,10,MAN1A2,9.11,0.8358042982729773,3.963474123974886,1,10,++ sites
chr1,117944807,117984947,+,1,MAN1A2,9.11,0.8358042982729773,5.584962500721156,1,1,- sites
chr1,117944807,118009049,+,1,MAN1A2,9.11,0.8358042982729773,3,8,8,++ sites
chr1,117948170,117963271,+,1,MAN1A2,9.11,0.8358042982729773,1,1,1,- sites
chr1,117984852,118009049,+,1,MAN1A2,9.11,0.8358042982729773,1,7,7,++ sites
chr1,117984852,118045592,+,1,MAN1A2,9.11,0.8358042982729773,1,13,13,++ sites
chr1,118003110,118045592,+,3,MAN1A2,9.11,0.8358042982729773,1,9,27,+++ sites
chr1,118420630,118455305,-,1,GDAP2,2.51,-0.05268031667617743,1,10,10,++ sites
chr1,118454615,118461358,-,1,GDAP2,2.51,-0.05268031667617743,1.584962500721156,1,1,- sites
chr1,118461218,118463047,-,1,GDAP2,2.51,-0.05268031667617743,2.321928094887362,4,4,+ sites
chr1,120529582,120548211,-,1,NOTCH2,10.72,0.05285188226573469,1.584962500721156,22,22,+++ sites
chr1,121115831,121116815,+,1,hsa_circ_0005012,0,0,1,1,1,- sites
chr1,144598511,144615303,+,1,NBPF10,0.38,3.9880866784564994,1,5,5,+ sites
chr1,144598511,144615303,+,1,NBPF9,0.38,3.9880866784564994,1,100,100,+++ sites
chr1,144921834,144922638,-,1,LOC653513,2.25,2.0159415438690216,1,1,1,- sites
chr1,144921834,144922638,-,1,PDE4DIP,2.25,2.0159415438690216,1,5,5,+ sites
chr1,144946624,144952689,-,1,LOC653513,2.25,2.0159415438690216,1,2,2,- sites
chr1,145227040,145248894,+,1,NBPF9,2.16,1.7349604582758293,1,26,26,+++ sites
chr1,145594038,145595220,-,2,POLR3C,13.75,-0.2304590488771363,0.5849625007211562,4,8,++ sites
chr1,145646114,145663367,+,1,NBPF10,14.46,-0.09910814501292471,1,75,75,+++ sites
chr1,146724277,146731572,+,2,GPR89C,41.23,-1.1237823725486693,2.321928094887362,17,34,+++ sites
chr1,146731490,146736243,+,1,GPR89C,41.23,-1.1237823725486693,1,33,33,+++ sites
chr1,146736080,146751864,+,1,GPR89C,41.23,-1.1237823725486693,1,94,94,+++ sites
chr1,146747016,146757164,+,4,GPR89C,41.23,-1.1237823725486693,1.3219280948873624,30,120,+++ sites
chr1,146757974,146759412,+,1,GPR89C,41.23,-1.1237823725486693,1,6,6,+ sites
chr1,150198939,150201570,-,1,ANP32E,68.22,0.2876020690096247,1.584962500721156,5,5,+ sites
chr1,150202905,150204264,-,2,ANP32E,68.22,0.2876020690096247,1.8073549220576042,8,16,+++ sites
chr1,150390071,150418877,+,1,RPRD2,7.66,0.5467937390514368,1,4,4,+ sites
chr1,150413398,150418877,+,1,RPRD2,7.66,0.5467937390514368,1,3,3,- sites
chr1,150464886,150469384,+,1,TARS2,7.13,-0.6865953778888699,1.584962500721156,1,1,- sites
chr1,150997086,151001420,+,1,PRUNE,11.92,-0.3273848172438513,1,7,7,++ sites
chr1,150999708,151001420,+,1,PRUNE,11.92,-0.3273848172438513,1.584962500721156,7,7,++ sites
chr1,151139409,151139890,+,1,SCNM1,4.03,-0.10004717685033011,2.584962500721156,2,2,- sites
chr1,151196723,151205179,+,1,PIP5K1A,30.07,-0.7078352412240965,1,1,1,- sites
chr1,151196723,151209239,+,1,PIP5K1A,30.07,-0.7078352412240965,1,2,2,- sites
chr1,151212430,151215043,+,1,PIP5K1A,30.07,-0.7078352412240965,1,2,2,- sites
chr1,151234636,151236504,+,1,PSMD4,49.87,-0.3759392266023114,1,1,1,- sites
chr1,151288048,151288985,-,1,PI4KB,3.44,0.7461627539433844,1,8,8,++ sites
chr1,151380575,151381304,-,1,POGZ,16.02,0.9161068312189972,1.584962500721156,3,3,- sites
chr1,151380575,151384872,-,1,POGZ,16.02,0.9161068312189972,1,4,4,+ sites
chr1,151395872,151403317,-,1,POGZ,16.02,0.9161068312189972,2,34,34,+++ sites
chr1,151395872,151414681,-,2,POGZ,16.02,0.9161068312189972,1.3219280948873624,38,76,+++ sites
chr1,151400298,151403317,-,1,POGZ,16.02,0.9161068312189972,2.321928094887362,27,27,+++ sites
chr1,151400298,151414681,-,1,POGZ,16.02,0.9161068312189972,2.584962500721156,31,31,+++ sites
chr1,151611363,151611595,+,3,SNX27,9.55,0.33546050819421286,0.7369655941662062,2,6,+ sites
chr1,151611363,151641111,+,1,SNX27,9.55,0.33546050819421286,1.584962500721156,10,10,++ sites
chr1,151630710,151630903,+,1,SNX27,9.55,0.33546050819421286,1.584962500721156,7,7,++ sites
chr1,151630710,151641111,+,1,SNX27,9.55,0.33546050819421286,2.321928094887362,8,8,++ sites
chr1,153636518,153641052,-,1,ILF2,227.7,-0.7542817544559607,1,15,15,+++ sites
chr1,153637695,153641033,-,1,ILF2,227.7,-0.7542817544559607,2,6,6,+ sites
chr1,153721164,153730239,+,1,INTS3,9.58,0.8459875816606636,1,8,8,++ sites
chr1,153723570,153730239,+,2,INTS3,9.58,0.8459875816606636,1,8,16,+++ sites
chr1,153734045,153737539,+,1,INTS3,9.58,0.8459875816606636,1,1,1,- sites
chr1,153784206,153785928,-,1,GATAD2B,4.24,1.538866086131702,2.321928094887362,4,4,+ sites
chr1,153788748,153792211,-,1,GATAD2B,4.24,1.538866086131702,1,7,7,++ sites
chr1,154184795,154186422,-,1,C1orf43,43.17,0.06948195747214315,1,3,3,- sites
chr1,154213988,154218851,+,2,UBAP2L,28.02,-0.04178988892682346,0,9,18,+++ sites
chr1,154223516,154224129,+,1,UBAP2L,28.02,-0.04178988892682346,1,14,14,++ sites
chr1,154231452,154232505,+,1,UBAP2L,28.02,-0.04178988892682346,1,1,1,- sites
chr1,155307879,155330200,-,1,ASH1L,6.39,1.27091492896804,1,19,19,+++ sites
chr1,155319117,155319387,-,1,ASH1L,6.39,1.27091492896804,1,3,3,- sites
chr1,155322496,155324421,-,1,ASH1L,6.39,1.27091492896804,1,3,3,- sites
chr1,155340294,155340774,-,1,ASH1L,6.39,1.27091492896804,2,2,2,- sites
chr1,155365249,155429689,-,1,ASH1L,6.39,1.27091492896804,2,32,32,+++ sites
chr1,155385534,155429689,-,1,ASH1L,6.39,1.27091492896804,2.321928094887362,18,18,+++ sites
chr1,155408117,155408859,-,6,ASH1L,6.39,1.27091492896804,1.7369655941662063,14,84,+++ sites
chr1,155408117,155429689,-,6,ASH1L,6.39,1.27091492896804,1.9385994553358568,16,96,+++ sites
chr1,155408117,155491409,-,1,ASH1L,6.39,1.27091492896804,1,120,120,+++ sites
chr1,155640110,155644887,-,1,YY1AP1,11.67,0.35830561418028867,1,4,4,+ sites
chr1,155640110,155649303,-,1,YY1AP1,11.67,0.35830561418028867,1,4,4,+ sites
chr1,155644800,155649303,-,2,YY1AP1,11.67,0.35830561418028867,2.9068905956085187,2,4,+ sites
chr1,155679563,155686919,+,1,DAP3,42.09,-0.7854143093536522,1,4,4,+ sites
chr1,155679563,155701206,+,1,DAP3,42.09,-0.7854143093536522,1,17,17,+++ sites
chr1,155686796,155691409,+,1,DAP3,42.09,-0.7854143093536522,1.584962500721156,7,7,++ sites
chr1,155686796,155695810,+,1,DAP3,42.09,-0.7854143093536522,1.584962500721156,9,9,++ sites
chr1,155695172,155695810,+,5,DAP3,42.09,-0.7854143093536522,0.2630344058337938,2,10,++ sites
chr1,155695172,155697529,+,1,DAP3,42.09,-0.7854143093536522,1,10,10,++ sites
chr1,155724165,155730432,-,1,YY1AP1,9,0.11547721741993588,1.584962500721156,1,1,- sites
chr1,155737215,155743001,-,1,YY1AP1,9,0.11547721741993588,1.584962500721156,3,3,- sites
chr1,155742856,155747611,-,1,GON4L,9,0.11547721741993588,1.584962500721156,1,1,- sites
chr1,155742856,155747611,-,1,YY1AP1,9,0.11547721741993588,1.584962500721156,5,5,+ sites
chr1,155747412,155753880,-,2,YY1AP1,9,0.11547721741993588,0.5849625007211562,7,14,++ sites
chr1,155891165,155895634,-,1,KIAA0907,24.6,-0.06354399518815819,1,7,7,++ sites
chr1,155896466,155896947,-,1,KIAA0907,24.6,-0.06354399518815819,1,1,1,- sites
chr1,156230241,156233361,-,1,SMG5,12.05,-0.5623920891458285,1,4,4,+ sites
chr1,156294762,156304709,-,1,CCT3,156.19,-1.222146127822542,1.584962500721156,12,12,++ sites
chr1,156303337,156304709,-,10,CCT3,156.19,-1.222146127822542,0.13750352374993502,1,10,++ sites
chr1,156761488,156767133,+,1,PRCC,11.03,-0.1913376967556093,1,1,1,- sites
chr1,160206924,160213824,-,1,DCAF8,15.47,0.12070450880610845,1,11,11,++ sites
chr1,160281657,160282957,-,1,COPA,34.41,-0.06430186561263203,1,4,4,+ sites
chr1,160293220,160302347,-,1,COPA,34.41,-0.06430186561263203,3.321928094887362,3,3,- sites
chr1,161748033,161772062,+,1,ATF6,16.94,-0.25759411641418023,1.584962500721156,10,10,++ sites
chr1,161771841,161790951,+,1,ATF6,16.94,-0.25759411641418023,1.584962500721156,7,7,++ sites
chr1,161816238,161833102,+,2,ATF6,16.94,-0.25759411641418023,1.8073549220576042,3,6,+ sites
chr1,164768935,164790863,+,1,PBX1,25.33,1.1904719953043765,1,9,9,++ sites
chr1,164776778,164790863,+,1,PBX1,25.33,1.1904719953043765,1,9,9,++ sites
chr1,164789308,164790863,+,1,PBX1,25.33,1.1904719953043765,2.807354922057604,7,7,++ sites
chr1,165712403,165723511,-,1,TMCO1,11.84,0.3403313023189099,1,1,1,- sites
chr1,165859440,165865569,+,1,UCK2,13.06,-0.5877268147320307,1,11,11,++ sites
chr1,167301706,167343533,+,1,POU2F1,11.44,-0.29413806592663055,1,1,1,- sites
chr1,167381195,167382351,+,1,POU2F1,11.44,-0.29413806592663055,1,1,1,- sites
chr1,167734819,167742605,+,1,MPZL1,27.59,-0.3618232654944997,3.169925001442312,4,4,+ sites
chr1,167734819,167745403,+,6,MPZL1,27.59,-0.3618232654944997,-0.5849625007211563,4,24,+++ sites
chr1,167921037,167944253,+,1,DCAF6,7.14,0.48744599480689393,2.321928094887362,2,2,- sites
chr1,167935866,167944253,+,2,DCAF6,7.14,0.48744599480689393,0,2,4,+ sites
chr1,168032858,168037701,+,1,DCAF6,7.14,0.48744599480689393,1,2,2,- sites
chr1,169923151,169961396,-,1,KIFAP3,2.21,3.9798680893852727,1.584962500721156,5,5,+ sites
chr1,169985602,169993737,-,1,KIFAP3,2.21,3.9798680893852727,1,4,4,+ sites
chr1,171537385,171544267,+,1,PRRC2C,52.93,-0.6079032432527837,2.807354922057604,6,6,+ sites
chr1,171537385,171556890,+,1,PRRC2C,52.93,-0.6079032432527837,1,37,37,+++ sites
chr1,172520651,172526934,+,3,C1orf9,0,0,1.7369655941662063,12,36,+++ sites
chr1,172520651,172539870,+,1,C1orf9,0,0,3,14,14,++ sites
chr1,172520651,172548407,+,1,C1orf9,0,0,3,29,29,+++ sites
chr1,172520651,172560211,+,1,C1orf9,0,0,3.584962500721156,55,55,+++ sites
chr1,172525008,172526934,+,1,C1orf9,0,0,1.584962500721156,11,11,++ sites
chr1,172525008,172539870,+,3,C1orf9,0,0,1.7369655941662063,13,39,+++ sites
chr1,172525008,172543138,+,1,C1orf9,0,0,1,14,14,++ sites
chr1,172525008,172560211,+,1,C1orf9,0,0,1,54,54,+++ sites
chr1,173702851,173703425,+,1,KLHL20,4.72,0.8073549220576041,1,5,5,+ sites
chr1,173720902,173726298,+,1,KLHL20,4.72,0.8073549220576041,1.584962500721156,2,2,- sites
chr1,173799797,173823043,+,3,DARS2,25.48,-1.068408963763157,-0.5849625007211563,8,24,+++ sites
chr1,173814366,173823043,+,1,DARS2,25.48,-1.068408963763157,1,1,1,- sites
chr1,173915613,173934258,-,1,RC3H1,4.01,0.45845008211623733,1,21,21,+++ sites
chr1,176050287,176055026,-,1,RFWD2,33.18,-0.6442095150504854,1,1,1,- sites
chr1,176050287,176085817,-,1,RFWD2,33.18,-0.6442095150504854,1,5,5,+ sites
chr1,176050287,176105683,-,1,RFWD2,33.18,-0.6442095150504854,4.087462841250339,5,5,+ sites
chr1,179033061,179033631,+,2,FAM20B,15.72,0.09242093144074519,0.5849625007211562,2,4,+ sites
chr1,179033061,179035994,+,1,FAM20B,15.72,0.09242093144074519,1,2,2,- sites
chr1,179086466,179087899,-,1,ABL2,5.22,0.23418884880029484,1,4,4,+ sites
chr1,179086466,179102509,-,1,ABL2,5.22,0.23418884880029484,1,24,24,+++ sites
chr1,179089324,179091002,-,2,ABL2,5.22,0.23418884880029484,1.584962500721156,4,8,++ sites
chr1,179100445,179100616,-,1,ABL2,5.22,0.23418884880029484,1.584962500721156,13,13,++ sites
chr1,179100445,179102509,-,5,ABL2,5.22,0.23418884880029484,0.8479969065549501,13,65,+++ sites
chr1,179304640,179320597,+,1,SOAT1,1.75,2.296981737757131,1,11,11,++ sites
chr1,179306971,179312770,+,1,SOAT1,1.75,2.296981737757131,1,2,2,- sites
chr1,179310162,179312770,+,1,SOAT1,1.75,2.296981737757131,1,2,2,- sites
chr1,179311248,179312770,+,1,SOAT1,1.75,2.296981737757131,2.321928094887362,2,2,- sites
chr1,179316734,179318077,+,1,SOAT1,1.75,2.296981737757131,1,9,9,++ sites
chr1,179316734,179320597,+,1,SOAT1,1.75,2.296981737757131,1,9,9,++ sites
chr1,179955303,179966310,+,1,CEP350,8.9,0.33676479436716594,1.584962500721156,12,12,++ sites
chr1,179972308,179975702,+,1,CEP350,8.9,0.33676479436716594,3.321928094887362,10,10,++ sites
chr1,179972308,179993717,+,1,CEP350,8.9,0.33676479436716594,1,13,13,++ sites
chr1,179972308,180006224,+,1,CEP350,8.9,0.33676479436716594,1,29,29,+++ sites
chr1,180044156,180059931,+,1,CEP350,8.9,0.33676479436716594,1,8,8,++ sites
chr1,180366650,180382606,-,2,ACBD6,27.45,-0.7109234603282147,1.3219280948873624,9,18,+++ sites
chr1,180366650,180399397,-,2,ACBD6,27.45,-0.7109234603282147,0,9,18,+++ sites
chr1,180953812,180957481,-,1,STX6,18.52,-0.5927735378900569,1,2,2,- sites
chr1,180953812,180962561,-,5,STX6,18.52,-0.5927735378900569,2.321928094887362,2,10,++ sites
chr1,180953812,180974599,-,2,STX6,18.52,-0.5927735378900569,2.584962500721156,4,8,++ sites
chr1,182841471,182852770,+,1,DHX9,111.25,-0.0492002928497245,1,18,18,+++ sites
chr1,182853747,182853948,+,1,DHX9,111.25,-0.0492002928497245,1,6,6,+ sites
chr1,183495730,183507575,+,1,SMG7,17.99,0.29358346919340084,1,36,36,+++ sites
chr1,184703664,184718726,-,1,EDEM3,5.19,1.4931497344456173,1.584962500721156,1,1,- sites
chr1,186304469,186325581,-,1,TPR,42.55,-0.30089104904440067,1,35,35,+++ sites
chr1,186312457,186316590,-,1,TPR,42.55,-0.30089104904440067,1,18,18,+++ sites
chr1,186321107,186340175,-,1,TPR,42.55,-0.30089104904440067,1,12,12,++ sites
chr1,193038163,193046180,+,1,TROVE2,8.54,0.670237481146901,2,7,7,++ sites
chr1,193038163,193051838,+,1,TROVE2,8.54,0.670237481146901,1,8,8,++ sites
chr1,193038163,193053787,+,1,TROVE2,8.54,0.670237481146901,1,8,8,++ sites
chr1,193038163,193053828,+,1,TROVE2,8.54,0.670237481146901,1.584962500721156,8,8,++ sites
chr1,197509093,197552383,-,1,DENND1B,0.65,2.489384840738925,1,1,1,- sites
chr1,197552281,197684204,-,1,DENND1B,0.65,2.489384840738925,2.321928094887362,5,5,+ sites
chr1,197576202,197627499,-,1,DENND1B,0.65,2.489384840738925,1,5,5,+ sites
chr1,197611840,197627499,-,1,DENND1B,0.65,2.489384840738925,3.321928094887362,5,5,+ sites
chr1,197611840,197684204,-,1,DENND1B,0.65,2.489384840738925,1.584962500721156,5,5,+ sites
chr1,198201682,198233365,+,1,NEK7,4.71,0.6653811831764538,2,1,1,- sites
chr1,198201682,198248191,+,1,NEK7,4.71,0.6653811831764538,1,2,2,- sites
chr1,200539038,200575022,-,1,KIF14,13.92,-0.7918918046697997,1,22,22,+++ sites
chr1,200549381,200561368,-,1,KIF14,13.92,-0.7918918046697997,1,1,1,- sites
chr1,200558344,200562897,-,1,KIF14,13.92,-0.7918918046697997,1,2,2,- sites
chr1,200729966,200784772,+,1,CAMSAP2,0,0,3.700439718141092,4,4,+ sites
chr1,200729966,200801973,+,1,CAMSAP2,0,0,2.321928094887362,11,11,++ sites
chr1,200776503,200784772,+,1,CAMSAP2,0,0,1,4,4,+ sites
chr1,200784688,200801973,+,1,CAMSAP2,0,0,1,7,7,++ sites
chr1,200801327,200822623,+,1,CAMSAP2,0,0,1,23,23,+++ sites
chr1,201749548,201772842,+,1,"NAV1",3.15,2.468976306389648,1,10,10,++ sites
chr1,201779073,201786413,+,1,"NAV1",3.15,2.468976306389648,1,2,2,- sites
chr1,201786215,201786413,+,1,"NAV1",3.15,2.468976306389648,2.807354922057604,1,1,- sites
chr1,201821231,201828122,+,1,IPO9,15.53,0.6926295344508333,2,5,5,+ sites
chr1,201823722,201828122,+,1,IPO9,15.53,0.6926295344508333,1,5,5,+ sites
chr1,201970503,201972589,+,2,RNPEP,13.43,-1.062568662099495,0.5849625007211562,1,2,- sites
chr1,201970503,201973624,+,1,RNPEP,13.43,-1.062568662099495,1,2,2,- sites
chr1,202709801,202733273,-,1,KDM5B,47.51,0.08089238954280938,1,33,33,+++ sites
chr1,202719786,202727638,-,1,KDM5B,47.51,0.08089238954280938,1,17,17,+++ sites
chr1,202724398,202733273,-,1,KDM5B,47.51,0.08089238954280938,2,9,9,++ sites
chr1,202729542,202742416,-,1,KDM5B,47.51,0.08089238954280938,1,3,3,- sites
chr1,202742245,202743863,-,1,KDM5B,47.51,0.08089238954280938,1,1,1,- sites
chr1,202862366,202864845,-,1,KLHL12,24.28,-0.4087133465069657,1,1,1,- sites
chr1,202912885,202914297,-,1,ADIPOR1,28.58,-0.8101339519773766,1,10,10,++ sites
chr1,203651869,203652526,+,1,ATP2B4,3.61,3.145293570524062,1,6,6,+ sites
chr1,203668587,203677232,+,1,ATP2B4,3.61,3.145293570524062,1,4,4,+ sites
chr1,203680004,203691817,+,2,ATP2B4,3.61,3.145293570524062,2,5,10,++ sites
chr1,204437997,204439014,-,1,PIK3C2B,1.64,2.5097267350915784,1,8,8,++ sites
chr1,204494611,204501374,+,1,MDM4,6.44,0.8564351950858794,1.584962500721156,2,2,- sites
chr1,205138290,205156934,-,1,DSTYK,3.77,0.7612514076783301,1.584962500721156,10,10,++ sites
chr1,205156545,205156934,-,1,DSTYK,3.77,0.7612514076783301,1,2,2,- sites
chr1,205585605,205593019,-,9,ELK4,4.5,-0.7210240502971845,1.4739311883324122,20,180,+++ sites
chr1,205588084,205589966,-,1,ELK4,4.5,-0.7210240502971845,2,12,12,++ sites
chr1,205696827,205698749,-,1,NUCKS1,214.33,-0.3827112585429906,2,2,2,- sites
